stem,state,start_frame,end_frame,start_sec,end_sec,duration_sec,context,animal_id,day,experiment
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,1662,1738,55.4,57.93,2.57,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,1739,1891,57.97,63.03,5.1,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,1892,1920,63.07,64.0,0.97,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,1921,1984,64.03,66.13,2.13,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,1985,2037,66.17,67.9,1.77,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,2038,2101,67.93,70.03,2.13,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,2102,2157,70.07,71.9,1.87,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,2158,2191,71.93,73.03,1.13,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,2192,2287,73.07,76.23,3.2,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,2288,2643,76.27,88.1,11.87,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,2644,2700,88.13,90.0,1.9,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,2701,2851,90.03,95.03,5.03,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,2852,2880,95.07,96.0,0.97,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,2881,2911,96.03,97.03,1.03,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,2912,2940,97.07,98.0,0.97,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,2941,2971,98.03,99.03,1.03,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,2972,3122,99.07,104.07,5.03,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,3123,3207,104.1,106.9,2.83,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,3208,4032,106.93,134.4,27.5,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,4033,4589,134.43,152.97,18.57,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,4590,4863,153.0,162.1,9.13,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,9,4864,5315,162.13,177.17,15.07,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9009,-1,5316,5390,177.2,179.67,2.5,B,9009,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9011,9,0,5390,0.0,179.67,179.7,B,9011,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9013,9,0,3844,0.0,128.13,128.17,B,9013,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9013,9,3848,5390,128.27,179.67,51.43,B,9013,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9015,9,0,326,0.0,10.87,10.9,B,9015,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9015,-1,327,336,10.9,11.2,0.33,B,9015,6,CFD
20241121_Box_1_CFD_Day_6_(Context_B)_9015,9,337,5391,11.23,179.7,168.5,B,9015,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,9,0,5441,0.0,181.37,181.4,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,-1,5442,5451,181.4,181.7,0.33,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,9,5452,5526,181.73,184.2,2.5,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,-1,5527,5538,184.23,184.6,0.4,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,9,5539,5702,184.63,190.07,5.47,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,-1,5703,5727,190.1,190.9,0.83,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,9,5728,5806,190.93,193.53,2.63,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,-1,5807,6293,193.57,209.77,16.23,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9002,9,6294,6299,209.8,209.97,0.2,A,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9004,9,0,5009,0.0,166.97,167.0,A,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9004,9,5011,6300,167.03,210.0,43.0,A,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,0,109,0.0,3.63,3.67,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,4,110,126,3.67,4.2,0.57,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,127,189,4.23,6.3,2.1,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,190,838,6.33,27.93,21.63,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,839,874,27.97,29.13,1.2,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,880,908,29.33,30.27,0.97,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,909,1011,30.3,33.7,3.43,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1012,1041,33.73,34.7,1.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,1042,1084,34.73,36.13,1.43,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1085,1131,36.17,37.7,1.57,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,1132,1146,37.73,38.2,0.5,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1147,1197,38.23,39.9,1.7,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1198,1275,39.93,42.5,2.6,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1276,1397,42.53,46.57,4.07,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,1398,1411,46.6,47.03,0.47,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,1,1412,1445,47.07,48.17,1.13,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1446,1475,48.2,49.17,1.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,1476,1484,49.2,49.47,0.3,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1485,1502,49.5,50.07,0.6,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1503,1516,50.1,50.53,0.47,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1517,1546,50.57,51.53,1.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,1547,1554,51.57,51.8,0.27,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1555,1571,51.83,52.37,0.57,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1572,1584,52.4,52.8,0.43,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1585,1621,52.83,54.03,1.23,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1622,1717,54.07,57.23,3.2,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1718,1740,57.27,58.0,0.77,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1741,1749,58.03,58.3,0.3,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1750,1779,58.33,59.3,1.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,1780,1843,59.33,61.43,2.13,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1844,1888,61.47,62.93,1.5,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1889,1919,62.97,63.97,1.03,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1920,1938,64.0,64.6,0.63,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,1939,1966,64.63,65.53,0.93,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,1967,2067,65.57,68.9,3.37,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,2079,2098,69.3,69.93,0.67,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,2099,2158,69.97,71.93,2.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,2159,2311,71.97,77.03,5.1,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,2312,2341,77.07,78.03,1.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,2342,2361,78.07,78.7,0.67,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,2362,2391,78.73,79.7,1.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,2392,2407,79.73,80.23,0.53,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,2408,2499,80.27,83.3,3.07,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,2500,2529,83.33,84.3,1.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,2530,2669,84.33,88.97,4.67,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,2670,3183,89.0,106.1,17.13,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,3184,3229,106.13,107.63,1.53,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,3230,3238,107.67,107.93,0.3,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,3239,3343,107.97,111.43,3.5,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,3344,3503,111.47,116.77,5.33,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,3504,3657,116.8,121.9,5.13,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,3658,3679,121.93,122.63,0.73,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,3680,3731,122.67,124.37,1.73,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,3732,3937,124.4,131.23,6.87,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,3938,3997,131.27,133.23,2.0,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,3998,4095,133.27,136.5,3.27,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,4096,4109,136.53,136.97,0.47,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,4110,4565,137.0,152.17,15.2,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,4566,4642,152.2,154.73,2.57,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,4643,4910,154.77,163.67,8.93,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,4911,4953,163.7,165.1,1.43,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,4954,5022,165.13,167.4,2.3,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,5023,5830,167.43,194.33,26.93,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,-1,5831,5844,194.37,194.8,0.47,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,2,5845,5871,194.83,195.7,0.9,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9006,9,5872,6301,195.73,210.03,14.33,A,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,0,219,0.0,7.3,7.33,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,220,340,7.33,11.33,4.03,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,341,416,11.37,13.87,2.53,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,417,716,13.9,23.87,10.0,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,717,795,23.9,26.5,2.63,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,796,867,26.53,28.9,2.4,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,868,1096,28.93,36.53,7.63,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,1097,1465,36.57,48.83,12.3,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,1466,1526,48.87,50.87,2.03,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,1527,1540,50.9,51.33,0.47,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,1541,2625,51.37,87.5,36.17,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,2626,2903,87.53,96.77,9.27,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,2904,2971,96.8,99.03,2.27,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,2972,3119,99.07,103.97,4.93,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,3120,3637,104.0,121.23,17.27,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,3638,3873,121.27,129.1,7.87,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,3874,4081,129.13,136.03,6.93,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,4082,4155,136.07,138.5,2.47,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,4160,4314,138.67,143.8,5.17,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,4315,4587,143.83,152.9,9.1,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,4588,4754,152.93,158.47,5.57,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,4755,4793,158.5,159.77,1.3,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,4794,4897,159.8,163.23,3.47,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,4898,5087,163.27,169.57,6.33,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,5088,5722,169.6,190.73,21.17,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,5723,5731,190.77,191.03,0.3,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,5732,5823,191.07,194.1,3.07,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,5824,5876,194.13,195.87,1.77,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,9,5877,6038,195.9,201.27,5.4,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9008,-1,6039,6300,201.3,210.0,8.73,A,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9010,9,0,6300,0.0,210.0,210.03,A,9010,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,9,0,983,0.0,32.77,32.8,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,-1,984,1021,32.8,34.03,1.27,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,9,1022,1290,34.07,43.0,8.97,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,-1,1291,1733,43.03,57.77,14.77,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,9,1734,3152,57.8,105.07,47.3,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,-1,3153,3303,105.1,110.1,5.03,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,9,3304,3646,110.13,121.53,11.43,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,-1,3647,3665,121.57,122.17,0.63,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,9,3666,6015,122.2,200.5,78.33,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,-1,6016,6104,200.53,203.47,2.97,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,9,6105,6190,203.5,206.33,2.87,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,-1,6191,6214,206.37,207.13,0.8,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,9,6215,6249,207.17,208.3,1.17,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9012,-1,6250,6302,208.33,210.07,1.77,A,9012,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,0,759,0.0,25.3,25.33,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,-1,760,788,25.33,26.27,0.97,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,789,1621,26.3,54.03,27.77,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,-1,1622,1627,54.07,54.23,0.2,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,1628,4583,54.27,152.77,98.53,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,-1,4584,4602,152.8,153.4,0.63,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,4603,5380,153.43,179.33,25.93,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,7,5381,5392,179.37,179.73,0.4,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,5393,5406,179.77,180.2,0.47,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,-1,5407,5415,180.23,180.5,0.3,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,5416,5593,180.53,186.43,5.93,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,-1,5594,5628,186.47,187.6,1.17,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,5629,5660,187.63,188.67,1.07,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,-1,5661,5672,188.7,189.07,0.4,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,5673,5704,189.1,190.13,1.07,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,-1,5705,5821,190.17,194.03,3.9,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9014,9,5822,6301,194.07,210.03,16.0,A,9014,6,CFD
20241121_Box_2_CFD_Day_6_(Context_A)_9016,9,0,6300,0.0,210.0,210.03,A,9016,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,0,1433,0.0,47.77,47.8,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,1441,1472,48.03,49.07,1.07,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,1473,2062,49.1,68.73,19.67,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,2068,2082,68.93,69.4,0.5,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,2083,2275,69.43,75.83,6.43,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,2276,2389,75.87,79.63,3.8,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,2390,2446,79.67,81.53,1.9,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,2447,2529,81.57,84.3,2.77,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,2530,2645,84.33,88.17,3.87,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,2646,2894,88.2,96.47,8.3,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,2895,2977,96.5,99.23,2.77,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,2978,3011,99.27,100.37,1.13,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,3012,3062,100.4,102.07,1.7,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,3063,3127,102.1,104.23,2.17,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,3128,3306,104.27,110.2,5.97,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,3307,3373,110.23,112.43,2.23,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,3374,3392,112.47,113.07,0.63,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,3393,3489,113.1,116.3,3.23,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,3490,4409,116.33,146.97,30.67,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,4410,4605,147.0,153.5,6.53,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,4606,4620,153.53,154.0,0.5,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,4621,4672,154.03,155.73,1.73,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,-1,4673,4684,155.77,156.13,0.4,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9002,9,4685,5391,156.17,179.7,23.57,B,9002,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9004,9,0,927,0.0,30.9,30.93,B,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9004,-1,928,943,30.93,31.43,0.53,B,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9004,9,944,2466,31.47,82.2,50.77,B,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9004,-1,2467,2478,82.23,82.6,0.4,B,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9004,9,2479,2911,82.63,97.03,14.43,B,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9004,-1,2912,2947,97.07,98.23,1.2,B,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9004,9,2948,5390,98.27,179.67,81.43,B,9004,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,0,235,0.0,7.83,7.87,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,-1,236,279,7.87,9.3,1.47,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,280,285,9.33,9.5,0.2,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,-1,286,292,9.53,9.73,0.23,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,293,410,9.77,13.67,3.93,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,-1,411,423,13.7,14.1,0.43,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,424,1916,14.13,63.87,49.77,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,-1,1917,2139,63.9,71.3,7.43,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,2140,2186,71.33,72.87,1.57,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,-1,2187,2465,72.9,82.17,9.3,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,2466,2530,82.2,84.33,2.17,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,-1,2531,2624,84.37,87.47,3.13,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,2625,3170,87.5,105.67,18.2,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,-1,3171,3183,105.7,106.1,0.43,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9006,9,3184,5390,106.13,179.67,73.57,B,9006,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,0,1715,0.0,57.17,57.2,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,8,1716,1740,57.2,58.0,0.83,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,1741,3853,58.03,128.43,70.43,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,3855,4206,128.5,140.2,11.73,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,-1,4207,4221,140.23,140.7,0.5,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,4222,4307,140.73,143.57,2.87,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,-1,4308,4317,143.6,143.9,0.33,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,4318,4745,143.93,158.17,14.27,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,4748,4848,158.27,161.6,3.37,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,-1,4849,4883,161.63,162.77,1.17,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,4884,4906,162.8,163.53,0.77,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,-1,4907,5007,163.57,166.9,3.37,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,5008,5064,166.93,168.8,1.9,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,-1,5065,5071,168.83,169.03,0.23,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,9,5072,5372,169.07,179.07,10.03,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9008,-1,5373,5390,179.1,179.67,0.6,B,9008,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9010,9,0,2627,0.0,87.57,87.6,B,9010,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9010,-1,2628,2719,87.6,90.63,3.07,B,9010,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9010,9,2720,2776,90.67,92.53,1.9,B,9010,6,CFD
20241121_Box_2_CFD_Day_6_(Context_B)_9010,-1,2777,2869,92.57,95.63,3.1,B,9010,6,CFD
