stem,state_0_frac,state_1_frac,state_2_frac,state_3_frac,state_4_frac,state_5_frac,state_6_frac,state_7_frac,state_8_frac,state_9_frac,state_10_frac,state_11_frac,state_12_frac,state_13_frac,state_14_frac,state_15_frac,state_16_frac,state_17_frac,state_18_frac,state_19_frac,state_20_frac,state_21_frac,state_22_frac,state_23_frac,state_24_frac,state_25_frac,state_26_frac,state_27_frac,state_28_frac,state_29_frac,state_30_frac,state_31_frac,state_32_frac,state_33_frac,state_34_frac,state_35_frac,state_36_frac,state_37_frac,state_38_frac,state_39_frac,state_40_frac,state_41_frac,state_42_frac,state_43_frac,state_44_frac,state_45_frac,state_46_frac,state_47_frac,state_48_frac,state_49_frac,state_50_frac,state_51_frac,state_52_frac,state_53_frac,state_54_frac,state_55_frac,state_56_frac,state_57_frac,state_58_frac,state_59_frac,state_60_frac,state_61_frac,state_62_frac,state_63_frac,state_64_frac,state_65_frac,state_66_frac,state_67_frac,filename,date,box,experiment,day,context,no_shock,animal_id,fear
20241120_Box_2_CFD_Day_5_(Context_B)_9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004405286343612335,0.9898678414096916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004405286343612335,0.000881057268722467,0.008370044052863436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_2_CFD_Day_5_(Context_B)_9006.mp4,20241120,2,CFD,5,B,no,9006,
20241120_Box_2_CFD_Day_5_(Context_B)_9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744466800804829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09054325955734406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006036217303822937,0.0,0.0,0.0,0.22535211267605634,0.004024144869215292,0.0,0.0,0.19718309859154928,0.0,0.0,0.0,0.0,0.0,0.004024144869215292,0.012072434607645875,0.0,0.0,0.0,0.0,0.004024144869215292,0.028169014084507043,0.0,0.0,0.0,0.10261569416498995,0.008048289738430584,0.008048289738430584,0.0,0.0,0.1488933601609658,0.0,0.0,0.01609657947686117,0.0,0.026156941649899398,0.04024144869215292,0.004024144869215292,20241120_Box_2_CFD_Day_5_(Context_B)_9008.mp4,20241120,2,CFD,5,B,no,9008,
20241120_Box_2_CFD_Day_5_(Context_B)_9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000916030534351145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000916030534351145,0.0,0.0,0.0,0.0,0.000916030534351145,0.0006106870229007634,0.0,0.0,0.0,0.0,0.000916030534351145,0.0,0.0,0.9941984732824427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_2_CFD_Day_5_(Context_B)_9010.mp4,20241120,2,CFD,5,B,no,9010,
20241120_Box_2_CFD_Day_5_(Context_B)_9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028630921395106715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013014055179593961,0.0,0.0,0.9958355023425299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_2_CFD_Day_5_(Context_B)_9012.mp4,20241120,2,CFD,5,B,no,9012,
20241120_Box_2_CFD_Day_5_(Context_B)_9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713549126324835,0.0008593526210254941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146089945574334,0.0,0.0002864508736751647,0.0,0.0,0.0,0.0,0.0025780578630764826,0.0,0.01031223145230593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_2_CFD_Day_5_(Context_B)_9014.mp4,20241120,2,CFD,5,B,no,9014,
20241120_Box_2_CFD_Day_5_(Context_B)_9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043706293706293706,0.0,0.00043706293706293706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784965034965035,0.0021853146853146855,0.0,0.0,0.0,0.0,0.0021853146853146855,0.0008741258741258741,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241120_Box_2_CFD_Day_5_(Context_B)_9016.mp4,20241120,2,CFD,5,B,no,9016,
20241121_Box_1_CFD_Day_6_(Context_A)_9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337361530715005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23967774420946628,0.0,0.04028197381671702,0.005035246727089627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030211480362537766,0.0,0.0,0.014098690835850957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02416918429003021,0.0,0.021148036253776436,0.0,0.03121852970795569,0.0,0.021148036253776436,0.0,0.045317220543806644,0.0,0.08358509566968782,0.0,0.05236656596173213,0.0010070493454179255,0.007049345417925478,0.005035246727089627,0.0,0.0030211480362537764,0.038267875125881166,20241121_Box_1_CFD_Day_6_(Context_A)_9001.mp4,20241121,1,CFD,6,A,no,9001,
20241121_Box_1_CFD_Day_6_(Context_A)_9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496470588235294,0.0032941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008705882352941176,0.0,0.0007058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023529411764705883,0.0,20241121_Box_1_CFD_Day_6_(Context_A)_9003.mp4,20241121,1,CFD,6,A,no,9003,
20241121_Box_1_CFD_Day_6_(Context_A)_9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016168148746968471,0.0008084074373484236,0.0,0.0,0.6588520614389652,0.0,0.0,0.0,0.0,0.0,0.012530315278900566,0.005254648342764754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012934518997574777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004042037186742118,0.0,0.016572352465642683,0.0,0.0,0.0,0.0,0.0,0.0,0.027890056588520614,0.0,0.1471301535974131,0.0012126111560226355,0.008488278092158448,0.0004042037186742118,0.0,0.012126111560226353,0.09377526273241714,20241121_Box_1_CFD_Day_6_(Context_A)_9005.mp4,20241121,1,CFD,6,A,no,9005,
20241121_Box_1_CFD_Day_6_(Context_A)_9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3150943396226415,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02547169811320755,0.0,0.0,0.04622641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018867924528301887,0.0,0.002830188679245283,0.012264150943396227,0.0,0.009433962264150943,0.0,0.0047169811320754715,0.0,0.016981132075471698,0.052830188679245285,0.09528301886792453,0.0,0.040566037735849055,0.0,0.062264150943396226,0.040566037735849055,0.018867924528301886,20241121_Box_1_CFD_Day_6_(Context_A)_9007.mp4,20241121,1,CFD,6,A,no,9007,
20241121_Box_1_CFD_Day_6_(Context_A)_9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_A)_9009.mp4,20241121,1,CFD,6,A,no,9009,
20241121_Box_1_CFD_Day_6_(Context_A)_9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_A)_9011.mp4,20241121,1,CFD,6,A,no,9011,
20241121_Box_1_CFD_Day_6_(Context_A)_9013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460546282245827,0.3088012139605463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030349013657056147,0.0,0.0,0.0,0.0,0.04628224582701062,0.002276176024279211,0.0,0.0,0.0,0.0007587253414264037,0.0,0.0,0.0,0.0,0.0,0.0007587253414264037,0.0,0.0,0.007587253414264037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006828528072837633,0.0,0.015174506828528073,0.04931714719271624,0.0,0.006069802731411229,0.0,0.0030349013657056147,0.0,0.006828528072837633,0.02503793626707132,0.009104704097116844,0.0007587253414264037,0.00834597875569044,0.018209408194233688,0.0,0.009863429438543247,0.011380880121396054,20241121_Box_1_CFD_Day_6_(Context_A)_9013.mp4,20241121,1,CFD,6,A,no,9013,
20241121_Box_1_CFD_Day_6_(Context_A)_9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_A)_9015.mp4,20241121,1,CFD,6,A,no,9015,
20241121_Box_1_CFD_Day_6_(Context_B)_9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_B)_9001.mp4,20241121,1,CFD,6,B,no,9001,
20241121_Box_1_CFD_Day_6_(Context_B)_9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_B)_9003.mp4,20241121,1,CFD,6,B,no,9003,
20241121_Box_1_CFD_Day_6_(Context_B)_9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003770739064856712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007541478129713424,0.0,0.004147812971342383,0.0,0.0,0.0,0.0,0.0007541478129713424,0.0,0.005656108597285068,0.0,0.014328808446455505,0.0,0.0,0.9732277526395173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003770739064856712,0.0,0.0,0.0003770739064856712,0.0,20241121_Box_1_CFD_Day_6_(Context_B)_9005.mp4,20241121,1,CFD,6,B,no,9005,
20241121_Box_1_CFD_Day_6_(Context_B)_9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828125,0.0,0.00732421875,0.0,0.0,0.0,0.0,0.000244140625,0.0,0.005126953125,0.0,0.0009765625,0.0,0.0,0.985595703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000244140625,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_B)_9007.mp4,20241121,1,CFD,6,B,no,9007,
20241121_Box_1_CFD_Day_6_(Context_B)_9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837820914214151,0.0,0.0,0.0,0.0,0.029430181590482152,0.0,0.0,0.0,0.021916092673763307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010018785222291797,0.0,0.001878522229179712,0.0,0.0,0.0,0.0,0.0,0.027551659361302442,0.0,0.0,0.0,0.0,0.0,0.0,0.0006261740763932373,0.0,0.0,0.0,0.0,0.0,0.07075767063243582,0.0,0.010644959298685034,0.0,0.0,0.010018785222291797,0.03318722604884158,0.0,0.0,0.015654351909830933,0.001878522229179712,0.015028177833437696,0.0,0.0006261740763932373,0.02567313713212273,0.004383218534752661,0.036944270507201005,20241121_Box_1_CFD_Day_6_(Context_B)_9009.mp4,20241121,1,CFD,6,B,no,9009,
20241121_Box_1_CFD_Day_6_(Context_B)_9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005488474204171241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027442371020856203,0.0,0.0019209659714599342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011525795828759604,0.0,0.0,0.0,0.0,0.000823271130625686,0.0,0.000823271130625686,0.0,0.0010976948408342481,0.0,0.006311745334796927,0.0,0.0,0.975576289791438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010976948408342481,0.0,20241121_Box_1_CFD_Day_6_(Context_B)_9011.mp4,20241121,1,CFD,6,B,no,9011,
20241121_Box_1_CFD_Day_6_(Context_B)_9013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010885341074020319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00181422351233672,0.0,0.0,0.0,0.0,0.0,0.0021770682148040637,0.0,0.0,0.0,0.0,0.0043541364296081275,0.0010885341074020319,0.000362844702467344,0.9891146589259797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_B)_9013.mp4,20241121,1,CFD,6,B,no,9013,
20241121_Box_1_CFD_Day_6_(Context_B)_9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000467180565288484,0.0,0.0,0.0,0.0,0.000467180565288484,0.0,0.999065638869423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_1_CFD_Day_6_(Context_B)_9015.mp4,20241121,1,CFD,6,B,no,9015,
20241121_Box_2_CFD_Day_6_(Context_A)_9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001728608470181504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012964563526361278,0.031547104580812446,0.0,0.0,0.0,0.0,0.0,0.0,0.003025064822817632,0.0,0.0,0.0,0.000864304235090752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038893690579083835,0.000432152117545376,0.038461538461538464,0.06395851339671564,0.5786516853932584,0.0,0.06741573033707865,0.20872947277441659,20241121_Box_2_CFD_Day_6_(Context_A)_9002.mp4,20241121,2,CFD,6,A,no,9002,
20241121_Box_2_CFD_Day_6_(Context_A)_9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970108695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0002717391304347826,0.0,0.0,0.6521739130434783,0.04157608695652174,0.0,0.0,0.0024456521739130437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002717391304347826,0.0008152173913043478,0.0024456521739130437,0.0,0.0,0.0002717391304347826,0.0008152173913043478,0.0,0.0,0.0008152173913043478,0.0010869565217391304,20241121_Box_2_CFD_Day_6_(Context_A)_9004.mp4,20241121,2,CFD,6,A,no,9004,
20241121_Box_2_CFD_Day_6_(Context_A)_9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750272034820457,0.026115342763873776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01088139281828074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09738846572361262,0.0,0.000544069640914037,0.0,0.005984766050054407,0.0,0.0,0.007072905331882481,0.0,0.003264417845484222,0.0,0.001088139281828074,0.0,0.0,0.000544069640914037,0.0,0.0,0.0,0.03862894450489663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015778019586507073,0.0,0.0,0.003264417845484222,0.009793253536452665,0.00544069640914037,0.023394994559303592,0.000544069640914037,20241121_Box_2_CFD_Day_6_(Context_A)_9006.mp4,20241121,2,CFD,6,A,no,9006,
20241121_Box_2_CFD_Day_6_(Context_A)_9008,0.0,0.0,0.0,0.0,0.0,0.0,0.34161988773055335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00400962309542903,0.0,0.0,0.0,0.0,0.0024057738572574178,0.022453889334402566,0.08500400962309543,0.0,0.00801924619085806,0.0,0.0,0.0,0.0,0.0,0.0032076984763432237,0.0,0.0,0.03368083400160385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05052125100240577,0.09382518043303929,0.0,0.0048115477145148355,0.0,0.15477145148356056,0.012830793905372895,0.0016038492381716118,0.0,0.0048115477145148355,0.10104250200481155,0.0,0.0,0.0,0.0,0.06495589414595028,0.008821170809943865,0.0016038492381716118,20241121_Box_2_CFD_Day_6_(Context_A)_9008.mp4,20241121,2,CFD,6,A,no,9008,
20241121_Box_2_CFD_Day_6_(Context_A)_9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48419864559819414,0.0003762227238525207,0.0,0.0,0.0,0.0,0.0,0.0003762227238525207,0.0003762227238525207,0.0,0.0,0.002257336343115124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003762227238525207,0.0,0.4326561324303988,0.0,0.0,0.0007524454477050414,0.028969149736644093,0.01617757712565839,0.0,0.0327313769751693,0.0007524454477050414,20241121_Box_2_CFD_Day_6_(Context_A)_9010.mp4,20241121,2,CFD,6,A,no,9010,
20241121_Box_2_CFD_Day_6_(Context_A)_9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07733333333333334,0.15466666666666667,0.0,0.0,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050666666666666665,0.0,0.0,0.0,0.008,0.0,0.0,0.016,0.0,0.24266666666666667,0.06933333333333333,0.0,0.0,0.02666666666666667,0.0,0.0026666666666666666,0.02666666666666667,0.0,20241121_Box_2_CFD_Day_6_(Context_A)_9012.mp4,20241121,2,CFD,6,A,no,9012,
20241121_Box_2_CFD_Day_6_(Context_A)_9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010241404535479151,0.0,0.0,0.0,0.0,0.0,0.0,0.02011704462326262,0.0,0.000365764447695684,0.0018288222384784199,0.06217995610826628,0.011704462326261888,0.0,0.6397220190197512,0.000731528895391368,0.0,0.0,0.005120702267739576,0.0,0.000731528895391368,0.0,0.16020482809070957,0.0,0.0,0.0,0.0,0.0043891733723482075,0.0,0.0,0.0,0.0021945866861741038,0.000365764447695684,0.001463057790782736,0.0010972933430870519,0.0,0.009144111192392099,0.039868324798829555,0.0,0.0,0.0010972933430870519,0.000365764447695684,0.014630577907827359,0.009875640087783468,0.002560351133869788,20241121_Box_2_CFD_Day_6_(Context_A)_9014.mp4,20241121,2,CFD,6,A,no,9014,
20241121_Box_2_CFD_Day_6_(Context_A)_9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.14766666666666667,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966666666666667,0.0,0.013,0.0,0.0,0.038,0.0036666666666666666,0.0,0.0003333333333333333,0.009666666666666667,0.0033333333333333335,0.0,0.01,0.0013333333333333333,20241121_Box_2_CFD_Day_6_(Context_A)_9016.mp4,20241121,2,CFD,6,A,no,9016,
20241121_Box_2_CFD_Day_6_(Context_B)_9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021256038647342997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898550724637681,0.9429951690821256,0.0,0.0,0.0,0.0,0.0,0.0,0.000966183574879227,0.0,0.001932367149758454,0.0,0.012560386473429951,0.0,0.0,0.001932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003864734299516908,0.005797101449275362,0.0,20241121_Box_2_CFD_Day_6_(Context_B)_9002.mp4,20241121,2,CFD,6,B,no,9002,
20241121_Box_2_CFD_Day_6_(Context_B)_9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.2554112554112554,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0010822510822510823,0.0,0.0,0.0,0.09956709956709957,0.0,0.0,0.0,0.0,0.1461038961038961,0.0,0.01948051948051948,0.0,0.0,0.00974025974025974,0.03463203463203463,0.008658008658008658,0.0,0.0,0.01948051948051948,0.0,0.0,0.1525974025974026,0.004329004329004329,0.0,0.14935064935064934,0.007575757575757576,20241121_Box_2_CFD_Day_6_(Context_B)_9004.mp4,20241121,2,CFD,6,B,no,9004,
20241121_Box_2_CFD_Day_6_(Context_B)_9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006224066390041493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18672199170124482,0.0,0.0,0.0,0.002074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.05186721991701245,0.0,0.0,0.0,0.0,0.0,0.07261410788381743,0.05186721991701245,0.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.0,0.02074688796680498,0.01867219917012448,0.07468879668049792,0.043568464730290454,0.22199170124481327,0.004149377593360996,0.04149377593360996,0.1908713692946058,20241121_Box_2_CFD_Day_6_(Context_B)_9006.mp4,20241121,2,CFD,6,B,no,9006,
